horizon,symbol,model,rmse,mase,r2,rmse_skill_pct,dm_p,coverage
10,XOM,elastic_net,0.5512467915709692,1.4606893621010704,-1.1390349952389045,-37.047841228608334,0.020376138895349838,0.7261904761904762
10,XOM,random_forest,0.37379839592615705,0.930326004565351,0.12780661646995023,8.198055242455737,0.0010024478313823693,0.7837301587301587
10,XOM,gradient_boosting,0.39954126645985355,1.0302997970152081,-0.035617122470267285,3.2067352604083665,0.4977000394470341,0.7321428571428572
10,XOM,lightgbm,0.392570536447451,1.0108300835822668,0.0009087510259558618,4.329262212675699,0.39118660949745987,0.7400793650793651
10,JNJ,naive_last_price,0.5218122064327348,1.0,-0.02228655991972553,0.0,,0.8234126984126984
10,JNJ,historical_mean,0.5215860701865838,1.0007564797575095,-0.02110055805962055,0.0343724131583345,0.9203576052318851,0.8293650793650793
10,JNJ,ridge,0.6636653782843871,1.3663527382968055,-1.316855667426954,-36.18546650696515,0.06915179794035087,0.753968253968254
10,JNJ,elastic_net,0.7356788208137253,1.437735023150395,-1.5016569985461024,-56.62767041045185,0.03253684616675878,0.75
10,JNJ,random_forest,0.46708999951002583,0.8912800967520897,0.16100840822544418,9.74513754020464,0.004140053431811452,0.8214285714285714
10,JNJ,gradient_boosting,0.4595129831145637,0.8415114399687862,0.12960175075220748,11.146468619759863,0.11155101351012031,0.8313492063492063
10,JNJ,lightgbm,0.4655454098257765,0.8576030466371931,0.11445110524802231,9.580926988374227,0.18501877052730364,0.8392857142857142
10,WMT,naive_last_price,0.5630960701566499,1.0,-0.017501976434835698,0.0,,0.8015873015873016
10,WMT,historical_mean,0.563833019881017,0.9982034582828676,-0.021525617940281905,-0.0824168115896251,0.8601825423507281,0.7976190476190476
10,WMT,ridge,0.6218608200463669,1.2199113335171754,-0.5969276122092119,-13.31478716997674,0.4224333297359162,0.8035714285714286
10,WMT,elastic_net,0.8109393947426143,1.5600446785202093,-2.2309482814659383,-56.23614609867524,0.15563904603226808,0.8273809523809524
10,WMT,random_forest,0.5504909689188271,0.9523384879546398,-0.018739216699224626,3.393052440392974,0.40894841457418396,0.8134920634920635
10,WMT,gradient_boosting,0.5539420870515704,1.0652784278503726,-0.1639013238002512,4.960401019968453,0.5879670443375895,0.7777777777777778
10,WMT,lightgbm,0.5345136876763992,1.0208909948038107,-0.07321111859448781,7.9576026024206765,0.39818546370234986,0.7896825396825397
10,SPY,naive_last_price,0.5335403823904156,1.0,-0.03927817022347896,0.0,,0.7698412698412698
10,SPY,historical_mean,0.5355323236078383,1.0020592587790316,-0.048903279377575964,-0.30531809992686565,0.525094726716778,0.7757936507936508
10,SPY,ridge,0.6153610629512553,1.1104547601262014,-0.3761848163020448,-24.666839266745754,0.22326164019154193,0.7916666666666667
10,SPY,elastic_net,0.7024468923393747,1.335121274340699,-0.9078253018366718,-42.28366927584864,0.05171549724095681,0.7738095238095238
10,SPY,random_forest,0.4866392017780794,0.9168939557095389,0.14257040030378548,8.15037929041651,0.009396938334391702,0.7718253968253967
10,SPY,gradient_boosting,0.46380710345383536,0.8703054343724186,0.2198134749755477,11.741819841187962,0.05470242837812345,0.7718253968253967
10,SPY,lightgbm,0.4642107801138573,0.8666362692374828,0.21530155033232118,11.540902812043296,0.07873510172017739,0.7599206349206349
21,AAPL,naive_last_price,0.4339153175152499,1.0,-0.42451678093922995,0.0,,0.7420634920634921
21,AAPL,historical_mean,0.43744268943536596,1.0092703372264915,-0.5015097317518882,-0.6846688806854351,0.4224156680944975,0.75
21,AAPL,ridge,0.5352582545798211,1.152690831592348,-1.8459318550328985,-47.96043604558684,0.3458830017002621,0.7222222222222222
21,AAPL,elastic_net,0.7110588421858024,1.4471964744341728,-5.31198267396409,-127.22051051073637,0.26200722631239914,0.7837301587301586
21,AAPL,random_forest,0.40889651393084714,0.9501793932877727,-0.3672701790587048,5.670427377856502,0.29066067020847086,0.7757936507936507
21,AAPL,gradient_boosting,0.39597697739746407,0.9158810305425447,-0.3042960225353172,6.321664942009642,0.5326426882949791,0.7380952380952381
21,AAPL,lightgbm,0.3912170393316885,0.9134047030332926,-0.34892443329954614,7.41685477495535,0.44607729520505757,0.7698412698412698
21,MSFT,naive_last_price,0.4286908363987073,1.0,-0.11473442520267194,0.0,,0.7202380952380952
21,MSFT,historical_mean,0.431629349313844,0.9990949225714406,-0.13518274362320512,-0.39881665002658995,0.750817683442919,0.7321428571428572
21,MSFT,ridge,0.45054801048193743,1.194979252920278,-0.8267303837840163,-2.6589092844016005,0.8603192663294217,0.7043650793650793
21,MSFT,elastic_net,0.5626063648554598,1.5739889674562526,-2.0361915811179108,-26.702284982072257,0.09310183213192635,0.6190476190476191
21,MSFT,random_forest,0.4134590364903595,1.012062219641285,-0.12581753980672905,4.782114056954656,0.282793765167882,0.7202380952380951
21,MSFT,gradient_boosting,0.37826390159743406,0.9724134089663039,-0.13342564539753765,13.098230058798045,0.20971716511381322,0.6964285714285714
21,MSFT,lightgbm,0.38574458205179146,0.9881774869118729,-0.18483010787875556,11.386501109552338,0.2742413300594908,0.6964285714285714
21,NVDA,naive_last_price,0.3048275331154541,1.0,-0.15781666371315706,0.0,,0.8670634920634921
